,employer,title,salary,submitDate,startDate,caseStatus,city,state
6458,AETNA RESOURCES LLC,SR. DATA SCIENTIST,130000,2018-02-08,2018-02-22,CERTIFIED,NEW YORK,NY
6459,AETNA RESOURCES LLC,SR. DATA SCIENTIST,130000,2018-02-09,2018-08-09,CERTIFIED,BURLINGTON,MA
6460,CBRE INC,SR. DATA SCIENTIST,130000,2018-03-16,2018-09-13,CERTIFIED,NEW YORK,NY
6461,INTELLECT DESIGN ARENA INC,SR. DATA SCIENTIST,130000,2018-06-25,2018-07-03,CERTIFIED,PISCATAWAY,NJ
6462,VIVINT INC,SR. DATA SCIENTIST,135200,2018-08-09,2018-08-24,CERTIFIED,LEHI,UT
6463,TIGER ANALYTICS LLC,SR. DATA SCIENTIST,140000,2018-12-27,2019-01-28,WITHDRAWN,JERSEY CITY,NJ
6464,MCGRAW-HILL GLOBAL EDUCATION LLC,SR. DATA SCIENTIST,140000,2018-03-14,2018-08-09,CERTIFIED,BOSTON,MA
6465,ACTIVEHOURS INC,SR. DATA SCIENTIST,140000,2018-03-12,2018-09-07,CERTIFIED,PALO ALTO,CA
6466,KOGENTIX INC,SR. DATA SCIENTIST,140000,2018-03-15,2018-09-12,CERTIFIED,WHITE PLAINS,NY
6467,ACTIVEHOURS INC,SR. DATA SCIENTIST,140000,2018-03-28,2018-09-07,CERTIFIED,PALO ALTO,CA
6468,LEVI STRAUSS & CO,SR. DATA SCIENTIST,142500,2018-10-23,2018-11-05,CERTIFIED,SAN FRANCISCO,CA
6469,ZESTFINANCE INC,SR. DATA SCIENTIST,145000,2018-07-18,2018-07-26,CERTIFIED,LOS ANGELES,CA
6470,KEYBANK NATIONAL ASSOCIATION,SR. DATA SCIENTIST,151112,2018-12-21,2019-02-04,CERTIFIED,WASHINGTON,DC
6471,PINPOINT PREDICTIVE INC,SR. DATA SCIENTIST,160000,2018-06-13,2018-08-15,CERTIFIED,SAN FRANCISCO,CA
6472,AETNA RESOURCES LLC,SR. DATA SCIENTIST,160000,2018-07-03,2018-07-17,CERTIFIED,NEW YORK,NY
6473,SYMANTEC CORPORATION,SR. DATA SCIENTIST,160000,2018-03-17,2018-09-14,CERTIFIED,MOUNTAIN VIEW,CA
6474,TREDENCE INC,SR. DATA SCIENTIST,170000,2018-03-23,2018-03-26,CERTIFIED,BELLEVUE,WA
6475,TREDENCE INC,SR. DATA SCIENTIST,170000,2018-04-16,2018-04-18,CERTIFIED,SAN JOSE,CA
6476,MOVE INC,SR. DATA SCIENTIST,170000,2018-03-05,2018-09-01,CERTIFIED,SANTA CLARA,CA
6477,ALIVECOR INC,SR. DATA SCIENTIST,175000,2018-04-24,2018-04-24,CERTIFIED,MOUNTAIN VIEW,CA
6478,DRAWBRIDGE INC,SR. DATA SCIENTIST,178000,2018-06-07,2018-09-01,CERTIFIED,SAN MATEO,CA
6479,VACO SAN FRANCISCO LLC,SR. DATA SCIENTIST,180000,2018-03-16,2018-09-15,CERTIFIED,MOUNTAIN VIEW,CA
6480,FRACTAL ANALYTICS INC,PRINCIPAL DATA SCIENTIST,81037,2018-02-15,2018-08-08,CERTIFIED,JERSEY CITY,NJ
6481,FRACTAL ANALYTICS INC,PRINCIPAL DATA SCIENTIST,81037,2018-02-16,2018-08-08,CERTIFIED,CHICAGO,IL
6482,HUMANA HEALTH PLAN OF TEXAS INC,PRINCIPAL DATA SCIENTIST,94037,2018-01-25,2018-02-11,CERTIFIED,IRVING,TX
6483,CAPITAL ONE NATIONAL ASSOCIATION,PRINCIPAL DATA SCIENTIST,99300,2018-03-12,2018-03-26,CERTIFIED,MCLEAN,VA
6484,CAPITAL ONE SERVICES LLC,PRINCIPAL DATA SCIENTIST,99300,2018-06-13,2018-07-02,CERTIFIED,MCLEAN,VA
6485,CAPITAL ONE SERVICES LLC,PRINCIPAL DATA SCIENTIST,99300,2018-03-05,2018-03-12,CERTIFIED,MCLEAN,VA
6486,LEVEL 3 COMMUNICATIONS LLC,PRINCIPAL DATA SCIENTIST,101000,2018-04-10,2018-08-22,CERTIFIED,BROOMFIELD,CO
6487,FIDELITY BROKERAGE SERVICES LLC,PRINCIPAL DATA SCIENTIST,102253,2018-11-02,2018-11-26,CERTIFIED,BOSTON,MA
6488,CAPITAL ONE SERVICES II LLC,PRINCIPAL DATA SCIENTIST,106600,2018-04-18,2018-04-23,CERTIFIED,SAN FRANCISCO,CA
6489,COMCAST CABLE COMMUNICATIONS LLC,PRINCIPAL DATA SCIENTIST,112174,2018-01-03,2018-01-22,CERTIFIED,PHILADELPHIA,PA
6490,WAL-MART ASSOCIATES INC,PRINCIPAL DATA SCIENTIST,125000,2018-07-16,2018-07-30,CERTIFIED,BENTONVILLE,AR
6491,VIANT TECHNOLOGY LLC,PRINCIPAL DATA SCIENTIST,126027,2018-03-14,2018-09-01,CERTIFIED,WALTHAM,MA
6492,WAL-MART ASSOCIATES INC,PRINCIPAL DATA SCIENTIST,132471,2018-09-13,2018-12-22,CERTIFIED,BENTONVILLE,AR
6493,WAL-MART ASSOCIATES INC,PRINCIPAL DATA SCIENTIST,132471,2018-09-04,2019-01-12,CERTIFIED,BENTONVILLE,AR
6494,UNITED HEALTHCARE SERVICES INC,PRINCIPAL DATA SCIENTIST,132517,2018-11-30,2018-12-31,CERTIFIED,MINNETONKA,MN
6495,VIANT TECHNOLOGY LLC,PRINCIPAL DATA SCIENTIST,137500,2018-03-12,2018-09-01,CERTIFIED,WALTHAM,MA
6496,[24]7AI INC,PRINCIPAL DATA SCIENTIST,149803,2018-12-21,2019-05-31,CERTIFIED,SAN JOSE,CA
6497,CRYOOCYTE INC,PRINCIPAL DATA SCIENTIST,150000,2018-09-02,2018-10-15,WITHDRAWN,ATLANTA,GA
6498,CRYOOCYTE INC,PRINCIPAL DATA SCIENTIST,150000,2018-09-05,2018-10-15,CERTIFIED,ATLANTA,GA
6499,CRYOOCYTE INC,PRINCIPAL DATA SCIENTIST,150000,2018-09-04,2018-10-15,WITHDRAWN,ATLANTA,GA
6500,EAB GLOBAL INC,PRINCIPAL DATA SCIENTIST,150000,2018-03-15,2018-09-11,CERTIFIED,WASHINGTON,DC
6501,COTIVITI USA LLC,PRINCIPAL DATA SCIENTIST,153946,2018-04-11,2018-10-01,CERTIFIED,ATLANTA,GA
6502,COMCAST CABLE COMMUNICATIONS LLC,PRINCIPAL DATA SCIENTIST,155147,2018-04-18,2018-05-14,CERTIFIED,SUNNYVALE,CA
6503,CA INC,PRINCIPAL DATA SCIENTIST,156700,2018-03-08,2018-09-03,CERTIFIED,"SANTA CLARA,",CA
6504,SPLUNK INC,PRINCIPAL DATA SCIENTIST,168210,2018-02-12,2018-02-15,CERTIFIED,SAN JOSE,CA
6505,HEWLETT PACKARD ENTERPRISE COMPANY,PRINCIPAL DATA SCIENTIST,172515,2018-04-23,2018-04-27,CERTIFIED,PALO ALTO,CA
6506,SALESFORCECOM INC,PRINCIPAL DATA SCIENTIST,172515,2018-06-22,2018-07-09,CERTIFIED,MOUNTAIN VIEW,CA
6507,AETNA RESOURCES LLC,PRINCIPAL DATA SCIENTIST,200000,2018-08-30,2018-09-17,CERTIFIED,HARTFORD,CT
6508,AETNA RESOURCES LLC,PRINCIPAL DATA SCIENTIST,200000,2018-08-30,2018-09-17,CERTIFIED,HARTFORD,CT
6509,JETCOM INC,PRINCIPAL DATA SCIENTIST,204600,2018-12-11,2018-12-21,CERTIFIED,HOBOKEN,NJ
6510,JETCOM INC,PRINCIPAL DATA SCIENTIST,204600,2018-07-13,2018-07-23,CERTIFIED,HOBOKEN,NJ
6511,JETCOM INC,PRINCIPAL DATA SCIENTIST,210000,2018-02-08,2018-08-10,CERTIFIED,HOBOKEN,NJ
6512,RALLY HEALTH INC,PRINCIPAL DATA SCIENTIST,220000,2018-10-05,2018-10-11,CERTIFIED,SAN FRANCISCO,CA
6513,IBM CORPORATION,PRINCIPAL DATA SCIENTIST,235000,2018-11-15,2018-11-28,CERTIFIED,ARMONK,NY
6514,AETNA RESOURCES LLC,PRINCIPAL DATA SCIENTIST,240000,2018-01-30,2018-02-13,CERTIFIED,SUNNYVALE,CA
6515,COMCAST CABLE COMMUNICATIONS LLC,LEAD DATA SCIENTIST,56118,2018-04-16,2018-08-28,CERTIFIED,PHILADELPHIA,PA
6516,RAINWALK INSURANCE INC,LEAD DATA SCIENTIST,60000,2018-11-27,2018-11-27,CERTIFIED,COLUMBIA,SC
6517,HUMANA INC,LEAD DATA SCIENTIST,61984,2018-10-24,2018-10-29,CERTIFIED,LOUISVILLE,KY
6518,COMCAST CABLE COMMUNICATIONS LLC,LEAD DATA SCIENTIST,67413,2018-04-06,2018-08-28,CERTIFIED,PHILADELPHIA,PA
6519,TETE-A-TETE INC,LEAD DATA SCIENTIST,75000,2018-03-20,2018-09-16,CERTIFIED,NEW YORK,NY
6520,FRACTAL ANALYTICS INC,LEAD DATA SCIENTIST,81037,2018-02-15,2018-08-08,CERTIFIED,JERSEY CITY,NJ
6521,ENODO SCORE INC,LEAD DATA SCIENTIST,85000,2018-02-22,2018-08-23,CERTIFIED,CHICAGO,IL
6522,FRACTAL ANALYTICS INC,LEAD DATA SCIENTIST,87464,2018-07-11,2018-07-17,CERTIFIED,NORTHBROOK,IL
6523,SIKKA SOFTWARE CORPORATION,LEAD DATA SCIENTIST,90000,2018-03-01,2018-08-01,CERTIFIED,SAN JOSE,CA
6524,COMCAST CABLE COMMUNICATIONS LLC,LEAD DATA SCIENTIST,90022,2018-06-12,2018-06-25,CERTIFIED,PHILADELPHIA,PA
6525,RHYTHMONE (US) HOLDING INC,LEAD DATA SCIENTIST,92955,2018-03-13,2018-09-08,CERTIFIED,SAN FRANCISCO,CA
6526,SQUAREPEG INC,LEAD DATA SCIENTIST,93000,2018-03-14,2018-09-13,CERTIFIED,NEW YORK,NY
6527,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,94100,2018-02-01,2018-07-28,CERTIFIED,PITTSBURGH,PA
6528,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,94100,2018-02-08,2018-07-28,CERTIFIED,PITTSBURGH,PA
6529,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,94100,2018-08-30,2018-09-17,CERTIFIED,PITTSBURGH,PA
6530,INSURANCE SERVICES OFFICE INC,LEAD DATA SCIENTIST,95700,2018-03-29,2018-08-02,CERTIFIED,LEHI,UT
6531,INSURANCE SERVICES OFFICE INC,LEAD DATA SCIENTIST,95700,2018-03-22,2018-08-02,CERTIFIED,LEHI,UT
6532,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,107203,2018-01-29,2018-07-31,CERTIFIED,SUNNYVALE,CA
6533,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,108118,2018-01-30,2018-07-28,CERTIFIED,SUNNYVALE,CA
6534,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,108118,2018-01-30,2018-07-28,CERTIFIED,SUNNYVALE,CA
6535,LENDINGCLUB CORPORATION,LEAD DATA SCIENTIST,111030,2018-04-20,2018-07-20,CERTIFIED,SAN FRANCISCO,CA
6536,SERVICENOW INC,LEAD DATA SCIENTIST,114400,2018-12-04,2018-12-10,CERTIFIED,KIRKLAND,WA
6537,ADP TECHNOLOGY SERVICES INC,LEAD DATA SCIENTIST,117582,2018-09-04,2019-02-18,CERTIFIED,PARSIPPANY,NJ
6538,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,127234,2018-01-29,2018-07-31,CERTIFIED,SUNNYVALE,CA
6539,SALESFORCECOM INC,LEAD DATA SCIENTIST,129106,2018-05-02,2018-05-14,CERTIFIED,SAN FRANCISCO,CA
6540,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,129210,2018-08-23,2018-09-03,CERTIFIED,SUNNYVALE,CA
6541,ZEROEX INC,LEAD DATA SCIENTIST,133000,2018-07-06,2018-07-30,CERTIFIED,SAN FRANCISCO,CA
6542,FIFTH THIRD BANK AN OHIO BANKING CORPORATION,LEAD DATA SCIENTIST,140000,2018-03-28,2018-09-27,CERTIFIED,CINCINNATI,OH
6543,S&P GLOBAL INC,LEAD DATA SCIENTIST,146000,2018-12-12,2019-01-01,CERTIFIED,CAMBRIDGE,MA
6544,S&P GLOBAL INC,LEAD DATA SCIENTIST,150000,2018-12-12,2019-01-01,CERTIFIED,CAMBRIDGE,MA
6545,S&P GLOBAL INC,LEAD DATA SCIENTIST,150400,2018-12-13,2019-01-01,CERTIFIED,NEW YORK,NY
6546,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,LEAD DATA SCIENTIST,153000,2018-07-17,2018-07-30,CERTIFIED,BOSTON,MA
6547,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,155147,2018-01-30,2018-07-28,CERTIFIED,SUNNYVALE,CA
6548,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,155147,2018-01-30,2018-07-28,CERTIFIED,SUNNYVALE,CA
6549,THOUGHTWORKS INC,LEAD DATA SCIENTIST,157500,2018-03-23,2018-04-02,CERTIFIED,ADDISON,TX
6550,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,LEAD DATA SCIENTIST,158500,2018-07-18,2018-07-30,CERTIFIED,BOSTON,MA
6551,CUEBIQ INC,LEAD DATA SCIENTIST,160000,2018-07-02,2018-08-13,CERTIFIED,NEW YORK,NY
6552,FACEBOOK INC,LEAD DATA SCIENTIST,162000,2018-07-24,2018-08-06,CERTIFIED,MENLO PARK,CA
6553,FACEBOOK INC,LEAD DATA SCIENTIST,162000,2018-07-30,2018-08-06,CERTIFIED,MENLO PARK,CA
6554,S&P GLOBAL INC,LEAD DATA SCIENTIST,165000,2018-12-12,2019-01-01,CERTIFIED,CAMBRIDGE,MA
6555,GRUBHUB HOLDINGS INC,LEAD DATA SCIENTIST,165000,2018-04-04,2018-04-11,CERTIFIED,CHICAGO,IL
6556,EBAY INC,LEAD DATA SCIENTIST,165000,2018-01-10,2018-01-23,CERTIFIED,SAN JOSE,CA
6557,HIMALAYA MEDIA INC,LEAD DATA SCIENTIST,168189,2018-11-12,2018-11-19,CERTIFIED,SAN FRANCISCO,CA
6558,SATTERFIELD AND PONTIKES CONSTRUCTION INC,LEAD DATA SCIENTIST,168189,2018-11-15,2018-11-19,WITHDRAWN,SAN FRANCISCO,CA
6559,HYPERTRACK INC,LEAD DATA SCIENTIST,170000,2018-07-16,2018-07-23,CERTIFIED,MENLO PARK,CA
6560,HYPERTRACK INC,LEAD DATA SCIENTIST,170000,2018-07-16,2018-07-23,CERTIFIED,MENLO PARK,CA
6561,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,172515,2018-02-02,2018-07-28,CERTIFIED,SUNNYVALE,CA
6562,THE BOSTON CONSULTING GROUP INC,LEAD DATA SCIENTIST,175000,2018-06-08,2018-06-25,CERTIFIED,BOSTON,MA
6563,TARGET ENTERPRISE INC,LEAD DATA SCIENTIST,184350,2018-12-19,2019-05-16,CERTIFIED,SUNNYVALE,CA
6564,S&P GLOBAL INC,LEAD DATA SCIENTIST,215000,2018-12-13,2019-01-01,CERTIFIED,NEW YORK,NY
6565,SNAP INC,DATA SCIENTIST 1,47632,2018-03-08,2018-09-05,CERTIFIED,SANTA MONICA,CA
6566,FLUOR ENTERPRISES INC,DATA SCIENTIST 1,85000,2018-03-26,2018-09-22,CERTIFIED,SUGAR LAND,TX
6567,BILL ME LATER INC,DATA SCIENTIST 1,108120,2018-04-24,2018-09-28,CERTIFIED,TIMONIUM,MD
6568,STUBHUB INC,DATA SCIENTIST 1,122000,2018-03-14,2018-09-11,CERTIFIED,BOSTON,MA
6569,STUBHUB INC,DATA SCIENTIST 1,122000,2018-02-28,2018-08-28,CERTIFIED,BOSTON,MA
6570,EBAY INC,DATA SCIENTIST 1,132000,2018-03-13,2018-09-12,CERTIFIED,SAN JOSE,CA
6571,STUBHUB INC,DATA SCIENTIST 1,136000,2018-03-05,2018-09-04,CERTIFIED,SAN FRANCISCO,CA
6572,PAYPAL INC,DATA SCIENTIST 1,138000,2018-01-30,2018-07-30,CERTIFIED,SAN JOSE,CA
6573,PAYPAL INC,DATA SCIENTIST 1,140000,2018-12-17,2019-06-07,CERTIFIED,SAN JOSE,CA
6574,EBAY INC,DATA SCIENTIST 1,140000,2018-01-10,2018-07-09,CERTIFIED,SAN JOSE,CA
6575,EBAY INC,DATA SCIENTIST 1,141000,2018-03-24,2018-09-08,CERTIFIED,SAN JOSE,CA
6576,EBAY INC,DATA SCIENTIST 1,141000,2018-03-09,2018-09-08,CERTIFIED,SAN JOSE,CA
6577,EBAY INC,DATA SCIENTIST 1,145000,2018-03-02,2018-08-02,CERTIFIED,BELLEVUE,WA
6578,EBAY INC,DATA SCIENTIST 1,146000,2018-12-17,2019-06-05,CERTIFIED,BELLEVUE,WA
6579,EBAY INC,DATA SCIENTIST 1,152000,2018-02-16,2018-08-15,CERTIFIED,BELLEVUE,WA
6580,EBAY INC,DATA SCIENTIST 1,152000,2018-03-29,2018-09-28,CERTIFIED,SAN JOSE,CA
6581,IQVIA INC,DATA SCIENTIST 2,70000,2018-03-16,2018-08-22,CERTIFIED,CAMBRIDGE,MA
6582,IQVIA INC,DATA SCIENTIST 2,75360,2018-03-22,2018-08-27,CERTIFIED,CAMBRIDGE,MA
6583,IQVIA INC,DATA SCIENTIST 2,75650,2018-03-28,2018-09-27,CERTIFIED,CAMBRIDGE,MA
6584,EBAY INC,DATA SCIENTIST 2,117896,2018-05-10,2018-10-26,CERTIFIED,AUSTIN,TX
6585,EBAY INC,DATA SCIENTIST 2,117896,2018-04-27,2018-10-26,CERTIFIED,AUSTIN,TX
6586,MICROSOFT CORPORATION,DATA SCIENTIST 2,125500,2018-02-23,2018-03-05,CERTIFIED,REDMOND,WA
6587,MICROSOFT CORPORATION,DATA SCIENTIST 2,125500,2018-01-10,2018-02-05,CERTIFIED,REDMOND,WA
6588,MICROSOFT CORPORATION,DATA SCIENTIST 2,127000,2018-09-26,2018-11-12,CERTIFIED,REDMOND,WA
6589,MICROSOFT CORPORATION,DATA SCIENTIST 2,130000,2018-08-07,2018-08-20,CERTIFIED,REDMOND,WA
6590,MICROSOFT CORPORATION,DATA SCIENTIST 2,132000,2018-02-07,2018-02-12,CERTIFIED,BELLEVUE,WA
6591,MICROSOFT CORPORATION,DATA SCIENTIST 2,132500,2018-12-07,2019-01-21,CERTIFIED,CAMBRIDGE,MA
6592,MICROSOFT CORPORATION,DATA SCIENTIST 2,135000,2018-02-01,2018-02-10,CERTIFIED,REDMOND,WA
6593,PAYPAL INC,DATA SCIENTIST 2,136600,2018-03-07,2018-08-17,CERTIFIED,SAN JOSE,CA
6594,MICROSOFT CORPORATION,DATA SCIENTIST 2,137000,2018-05-01,2018-05-14,CERTIFIED,REDMOND,WA
6595,MICROSOFT CORPORATION,DATA SCIENTIST 2,137000,2018-08-28,2018-09-10,CERTIFIED,REDMOND,WA
6596,EBAY INC,DATA SCIENTIST 2,140556,2018-03-09,2018-09-07,CERTIFIED,SAN JOSE,CA
6597,MICROSOFT CORPORATION,DATA SCIENTIST 2,142480,2018-03-14,2018-03-28,CERTIFIED,BELLEVUE,WA
6598,STUBHUB INC,DATA SCIENTIST 2,142830,2018-07-18,2018-10-01,CERTIFIED,SAN FRANCISCO,CA
6599,EBAY INC,DATA SCIENTIST 2,142830,2018-07-06,2018-10-01,CERTIFIED,SAN FRANCISCO,CA
6600,EBAY INC,DATA SCIENTIST 2,144698,2018-01-15,2018-06-13,CERTIFIED,SAN JOSE,CA
6601,PAYPAL INC,DATA SCIENTIST 2,147150,2018-09-28,2019-03-28,CERTIFIED,SAN JOSE,CA
6602,EBAY INC,DATA SCIENTIST 2,155000,2018-03-13,2018-09-12,CERTIFIED,SAN JOSE,CA
6603,MICROSOFT CORPORATION,DATA SCIENTIST 2,155000,2018-03-09,2018-03-15,CERTIFIED,REDMOND,WA
6604,EBAY INC,DATA SCIENTIST 2,174000,2018-05-08,2018-05-21,CERTIFIED,SAN JOSE,CA
6605,COMCAST CABLE COMMUNICATIONS LLC,DATA SCIENTIST 3,62546,2018-03-05,2018-03-19,CERTIFIED,PHILADELPHIA,PA
6606,APPLE INC,DATA SCIENTIST 3,132000,2018-06-07,2018-06-18,CERTIFIED,CUPERTINO,CA
6607,EBAY INC,DATA SCIENTIST 3,152837,2018-03-28,2018-09-27,CERTIFIED,SAN JOSE,CA
6608,EBAY INC,DATA SCIENTIST 3,200000,2018-02-05,2018-02-19,CERTIFIED,SAN JOSE,CA
6609,GENEIA LLC,DATA SCIENTIST I,56451,2018-03-05,2018-09-04,CERTIFIED,HARRISBURG,PA
6610,GENEIA LLC,DATA SCIENTIST I,56451,2018-02-01,2018-08-03,CERTIFIED,HARRISBURG,PA
6611,AMAZONCOM SERVICES INC,DATA SCIENTIST I,66165,2018-11-27,2018-12-10,CERTIFIED,SEATTLE,WA
6612,AMAZONCOM SERVICES INC,DATA SCIENTIST I,66165,2018-11-27,2018-12-10,CERTIFIED,SEATTLE,WA
6613,AMAZONCOM SERVICES INC,DATA SCIENTIST I,66165,2018-11-28,2018-12-10,CERTIFIED,SEATTLE,WA
6614,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST I,66950,2018-12-20,2019-01-01,CERTIFIED,DALLAS,TX
6615,CLEVELAND CLINIC,DATA SCIENTIST I,69000,2018-03-15,2018-04-01,CERTIFIED,BEACHWOOD,OH
6616,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2018-03-01,2018-08-31,WITHDRAWN,SOMERVILLE,NJ
6617,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2018-03-01,2018-08-31,WITHDRAWN,SOMERVILLE,NJ
6618,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2018-03-01,2018-08-31,CERTIFIED,SOMERVILLE,NJ
6619,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2018-03-01,2018-08-31,CERTIFIED,SOMERVILLE,NJ
6620,QUAERA INSIGHTS LLC,DATA SCIENTIST I,70000,2018-03-01,2018-08-31,CERTIFIED,SOMERVILLE,NJ
6621,MH SUB I LLC,DATA SCIENTIST I,71074,2018-03-15,2018-09-12,CERTIFIED,EL SEGUNDO,CA
6622,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,75000,2018-02-20,2018-08-22,WITHDRAWN,FT. WORTH,TX
6623,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,75000,2018-02-20,2018-08-22,CERTIFIED,FT. WORTH,TX
6624,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,75000,2018-02-26,2018-08-25,CERTIFIED,FT. WORTH,TX
6625,CSX TRANSPORTATION INC,DATA SCIENTIST I,77976,2018-03-12,2018-08-01,CERTIFIED,JACKSONVILLE,FL
6626,MEDIAMATH INC,DATA SCIENTIST I,81500,2018-03-08,2018-09-05,CERTIFIED,NEW YORK,NY
6627,ELEVATE CREDIT SERVICE LLC,DATA SCIENTIST I,82400,2018-03-05,2018-09-04,CERTIFIED,FT. WORTH,TX
6628,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-03-08,2018-08-02,CERTIFIED,JERSEY CITY,NJ
6629,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-03-08,2018-08-02,WITHDRAWN,LEHI,UT
6630,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-02-06,2018-02-14,CERTIFIED,SAN FRANCISCO,CA
6631,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-02-05,2018-02-14,CERTIFIED,LEXINGTON,MA
6632,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-07-30,2018-10-01,CERTIFIED,JERSEY CITY,NJ
6633,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-09-07,2018-10-01,CERTIFIED,LEHI,UT
6634,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-03-08,2018-08-02,CERTIFIED,LEXINGTON,MA
6635,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-01-17,2018-07-15,CERTIFIED,LEXINGTON,MA
6636,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-03-08,2018-08-02,CERTIFIED,LEHI,UT
6637,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,85000,2018-03-25,2018-08-02,CERTIFIED,SAN FRANCISCO,CA
6638,TRAVELPORT LP,DATA SCIENTIST I,87526,2018-03-12,2018-09-10,CERTIFIED,ATLANTA,GA
6639,BIO-RAD LABORATORIES INC,DATA SCIENTIST I,89500,2018-03-02,2018-08-31,CERTIFIED,HERCULES,CA
6640,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,89775,2018-03-08,2018-08-02,CERTIFIED,LEHI,UT
6641,AMAZONCOM SERVICES INC,DATA SCIENTIST I,90000,2018-03-19,2018-09-13,CERTIFIED,SEATTLE,WA
6642,FLUOR ENTERPRISES INC,DATA SCIENTIST I,90100,2018-03-15,2018-09-11,CERTIFIED,SUGAR LAND,TX
6643,ZILLOW INC,DATA SCIENTIST I,92997,2018-06-05,2018-07-09,CERTIFIED,SEATTLE,WA
6644,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,DATA SCIENTIST I,97408,2018-05-03,2018-10-07,CERTIFIED,MADISON,WI
6645,AMAZON ROBOTICS LLC,DATA SCIENTIST I,99000,2018-12-05,2018-12-19,CERTIFIED,NORTH READING,MA
6646,AMAZON ROBOTICS LLC,DATA SCIENTIST I,99000,2018-06-26,2018-12-20,CERTIFIED,NORTH READING,MA
6647,BANK OF AMERICA NA,DATA SCIENTIST I,99323,2018-03-05,2018-09-01,CERTIFIED,CHARLOTTE,NC
6648,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,100000,2018-01-17,2018-07-15,CERTIFIED,JERSEY CITY,NJ
6649,AMAZONCOM SERVICES INC,DATA SCIENTIST I,103500,2018-10-04,2018-10-08,CERTIFIED,SEATTLE,WA
6650,AMAZONCOM SERVICES INC,DATA SCIENTIST I,104286,2018-12-19,2018-12-24,CERTIFIED,SEATTLE,WA
6651,AMAZONCOM SERVICES INC,DATA SCIENTIST I,104286,2018-11-16,2019-01-31,CERTIFIED,SEATTLE,WA
6652,AMAZONCOM SERVICES INC,DATA SCIENTIST I,105000,2018-11-05,2018-11-05,CERTIFIED,SEATTLE,WA
6653,INSURANCE SERVICES OFFICE INC,DATA SCIENTIST I,105000,2018-03-08,2018-08-02,CERTIFIED,DEARBORN,MI
6654,AMAZON WEB SERVICES INC,DATA SCIENTIST I,109400,2018-06-04,2018-06-04,CERTIFIED,SEATTLE,WA
6655,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,DATA SCIENTIST I,110000,2018-03-15,2018-09-14,CERTIFIED,MADISON,WI
6656,AMAZON WEB SERVICES INC,DATA SCIENTIST I,110000,2018-08-20,2018-08-27,CERTIFIED,SEATTLE,WA
6657,GOODREADS LLC,DATA SCIENTIST I,112000,2018-11-09,2018-11-12,CERTIFIED,SAN FRANCISCO,CA
6658,AMAZONCOM SERVICES INC,DATA SCIENTIST I,115000,2018-10-02,2018-10-08,WITHDRAWN,SEATTLE,WA
6659,AMAZONCOM SERVICES INC,DATA SCIENTIST I,115000,2018-10-03,2018-10-08,CERTIFIED,SEATTLE,WA
6660,AMAZONCOM SERVICES INC,DATA SCIENTIST I,118000,2018-11-30,2019-01-14,CERTIFIED,SEATTLE,WA
6661,AMAZONCOM SERVICES INC,DATA SCIENTIST I,118000,2018-11-30,2018-12-05,CERTIFIED,SEATTLE,WA
6662,AMAZONCOM SERVICES INC,DATA SCIENTIST I,125000,2018-12-17,2018-12-17,CERTIFIED,PALO ALTO,CA
