,employer,title,salary,submitDate,startDate,caseStatus,city,state
14037,sap labs llc,Data Scientist,135000,2020-06-05,2020-09-10,CERTIFIED,PALO ALTO,CA
14038,amazon,Data Scientist,140000,2020-06-05,2020-06-15,CERTIFIED,BELLEVUE,WA
14039,regions bank,Data Scientist,101557,2020-06-05,2020-06-15,CERTIFIED,BIRMINGHAM,AL
14040,pinterest inc,Data Scientist,136200,2020-06-05,2020-06-22,CERTIFIED,SAN FRANCISCO,CA
14041,fmr llc,Principal Data Scientist,108102,2020-06-05,2020-06-08,CERTIFIED,DURHAM,NC
14042,truist bank,Senior Data Scientist,100476,2020-06-05,2020-09-05,CERTIFIED,ATLANTA,GA
14043,airbnb inc,Data Scientist,186580,2020-06-05,2020-06-30,CERTIFIED,SAN FRANCISCO,CA
14044,amazon,Associate Data Scientist,130000,2020-06-05,2020-10-01,CERTIFIED,SEATTLE,WA
14045,visa usa inc,Senior Data Scientist,139235,2020-06-05,2020-12-05,CERTIFIED,FOSTER CITY,CA
14046,pinpoint predictive inc,Data Scientist,115000,2020-06-05,2020-10-01,CERTIFIED,SUNNYVALE,CA
14047,amazon,Data Scientist,145000,2020-06-05,2020-06-15,CERTIFIED,SEATTLE,WA
14048,the internet truckstop llc,Data Scientist,94000,2020-06-05,2020-10-01,CERTIFIED,FOX RIVER GROVE,IL
14049,fulcrum digital inc,Data Scientist,95000,2020-06-05,2020-10-01,CERTIFIED,JERSEY CITY,NJ
14050,the internet truckstop llc,Data Scientist,94000,2020-06-05,2020-10-01,CERTIFIED,FOX RIVER GROVE,IL
14051,american express company,Data Scientist,127500,2020-06-06,2020-10-01,CERTIFIED,NEW YORK,NY
14052,amazon,Associate Data Scientist,80300,2020-06-06,2020-06-09,CERTIFIED,CAMBRIDGE,MA
14053,iot nation llc,Data Scientist,92000,2020-06-07,2020-10-01,CERTIFIED,NEW YORK,NY
14054,amazon,Data Scientist,150000,2020-06-08,2020-06-15,CERTIFIED,SEATTLE,WA
14055,truist bank,Lead Data Scientist,100476,2020-06-08,2020-09-05,CERTIFIED,ATLANTA,GA
14056,ittstar consulting llc,Data Scientist,65000,2020-06-08,2020-10-01,CERTIFIED,ALPHARETTA,GA
14057,dtonomy inc,Data Scientist,55037,2020-06-08,2020-10-01,CERTIFIED,CAMBRIDGE,MA
14058,cox automotive corporate services llc,Data Scientist,92000,2020-06-08,2020-10-01,CERTIFIED,ATLANTA,GA
14059,quaera insights llc,Associate Data Scientist,70000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
14060,ion media networks inc,Data Scientist,75000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
14061,arimo llc,Data Scientist,152000,2020-06-08,2020-10-01,CERTIFIED,MOUNTAIN VIEW,CA
14062,cox automotive corporate services llc,Data Scientist,93000,2020-06-08,2020-10-01,CERTIFIED,ATLANTA,GA
14063,quaera insights llc,Associate Data Scientist,70000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
14064,ckm analytix inc,Data Scientist,75000,2020-06-08,2020-10-01,DENIED,NEW YORK,NY
14065,craze inc,Data Scientist,105000,2020-06-08,2020-10-01,CERTIFIED,BROOKLYN,NY
14066,d-route logistics inc,Data Scientist,78354,2020-06-08,2020-10-01,CERTIFIED,BELTSVILLE,MD
14067,convr inc,Associate Data Scientist,80000,2020-06-08,2020-10-01,CERTIFIED,SCHAUMBURG,IL
14068,ion media networks inc,Data Scientist,80000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
14069,karyo e-systems inc,Data Scientist,85010,2020-06-08,2020-10-01,CERTIFIED,ASHBURN,VA
14070,quaera insights llc,Associate Data Scientist,70000,2020-06-08,2020-10-01,CERTIFIED,NEW YORK,NY
14071,the nielsen company (us) llc,Senior Data Scientist,90000,2020-06-08,2020-10-01,CERTIFIED,BROOKLYN,NY
14072,bill me later inc,Data Scientist,114800,2020-06-08,2020-10-01,CERTIFIED,PLYMOUTH MEETING,PA
14073,paypal inc,Data Scientist,118020,2020-06-09,2020-06-22,CERTIFIED,SAN JOSE,CA
14074,milan supply chain solutions inc,Senior Data Scientist,92000,2020-06-09,2020-06-22,CERTIFIED,JACKSON,TN
14075,basis set ventures,Data Scientist,92560,2020-06-09,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
14076,didi research america llc,Senior Data Scientist,97323,2020-06-09,2020-06-17,CERTIFIED,MOUNTAIN VIEW,CA
14077,facebook inc,Data Scientist,190000,2020-06-09,2020-06-15,CERTIFIED,MENLO PARK,CA
14078,apple inc,Data Scientist,183000,2020-06-09,2020-06-22,CERTIFIED,CUPERTINO,CA
14079,cloudix inc,Junior Data Scientist,78000,2020-06-09,2020-10-01,CERTIFIED,BROOMFIELD,CO
14080,prescriptive data inc,Data Scientist,100723,2020-06-09,2020-06-15,CERTIFIED,NEW YORK,NY
14081,whitegate digital marketing and analytics llc,Data Scientist,65395,2020-06-09,2020-12-01,CERTIFIED,COLUMBIA,MD
14082,whitegate digital marketing and analytics llc,Data Scientist,65395,2020-06-09,2020-12-04,CERTIFIED,COLUMBIA,MD
14083,whitegate digital marketing and analytics llc,Data Scientist,65395,2020-06-09,2020-12-01,CERTIFIED,COLUMBIA,MD
14084,scienaptic systems inc,Senior Data Scientist,126000,2020-06-09,2020-10-01,CERTIFIED,NEW YORK,NY
14085,good one it solutions inc,Data Scientist,93000,2020-06-09,2020-10-01,CERTIFIED,NEWARK,CA
14086,semetrix inc,Data Scientist,100000,2020-06-09,2020-10-06,CERTIFIED,MURPHY,WA
14087,cogitate technology solutions llc,Associate Data Scientist,79100,2020-06-09,2020-10-01,CERTIFIED,MARIETTA,GA
14088,imanage llc,Principal Data Scientist,170000,2020-06-09,2020-10-01,CERTIFIED,CHICAGO,IL
14089,impetus technologies inc,Associate Data Scientist,82035,2020-06-09,2020-10-01,CERTIFIED,PHOENIX,AZ
14090,whitegate digital marketing and analytics llc,Data Scientist,81000,2020-06-09,2020-12-01,CERTIFIED,COLUMBIA,MD
14091,semetrix inc,Data Scientist,110000,2020-06-09,2020-10-06,CERTIFIED,MURPHY,TX
14092,impetus technologies inc,Associate Data Scientist,84500,2020-06-09,2020-10-01,CERTIFIED,PHOENIX,AZ
14093,cloudix inc,Junior Data Scientist,78000,2020-06-09,2020-10-01,WITHDRAWN,BROOMFIELD,CO
14094,â istack llc,Data Scientist,102000,2020-06-09,2020-10-01,CERTIFIED,GREENWOOD VILLAGE,CO
14095,zynbitcom inc,Data Scientist,85000,2020-06-09,2020-06-16,CERTIFIED,RALEIGH,NC
14096,affinity solutions,Data Scientist,135000,2020-06-09,2020-06-09,CERTIFIED,NEW YORK,NY
14097,microsoft corporation,Principal Data Scientist,190000,2020-06-10,2020-06-16,CERTIFIED,REDMOND,WA
14098,artech llc,Associate Data Scientist,86000,2020-06-10,2020-06-30,CERTIFIED,REDMOND,WA
14099,ncs pearson inc,Data Scientist,107000,2020-06-10,2020-10-01,CERTIFIED,BOULDER,CO
14100,apple inc,Data Scientist,179606,2020-06-10,2020-09-09,CERTIFIED,CUPERTINO,CA
14101,facebook inc,Data Scientist,180000,2020-06-10,2020-06-15,CERTIFIED,SEATTLE,WA
14102,cisco systems inc,Data Scientist,114400,2020-06-10,2020-11-15,CERTIFIED,RESEARCH TRIANGLE PARK,NC
14103,dsquorum llc,Data Scientist,80000,2020-06-10,2020-10-01,CERTIFIED,WASHINGTON,DC
14104,amazon,Data Scientist,127890,2020-06-10,2020-12-01,CERTIFIED,SEATTLE,WA
14105,amazon,Data Scientist,130000,2020-06-10,2020-10-01,CERTIFIED,SEATTLE,WA
14106,stanley black and decker inc,Data Scientist,100000,2020-06-10,2020-10-01,CERTIFIED,NEW BRITAIN,CT
14107,coatue management llc,Data Scientist,150000,2020-06-10,2020-12-10,CERTIFIED,NEW YORK,NY
14108,good one it solutions inc,Data Scientist,92000,2020-06-10,2020-10-01,CERTIFIED,KATY,TX
14109,amazon,Data Scientist,150000,2020-06-10,2020-06-22,CERTIFIED,BELLEVUE,WA
14110,credibility capital inc,Data Scientist,55000,2020-06-10,2020-10-01,CERTIFIED,NEWARK,NJ
14111,credibility capital inc,Data Scientist,54850,2020-06-10,2020-10-01,CERTIFIED,NEWARK,NJ
14112,millennium software inc,Data Scientist,78340,2020-06-10,2020-06-17,CERTIFIED,DEARBORN,MI
14113,purdue university,Data Scientist,65000,2020-06-10,2020-12-10,CERTIFIED - WITHDRAWN,WEST LAFAYETTE,IN
14114,beyond limits inc,Senior Data Scientist,150000,2020-06-10,2020-06-18,CERTIFIED,GLENDALE,CA
14115,syntax llc,Data Scientist,70034,2020-06-10,2020-10-01,CERTIFIED,NEW YORK,NY
14116,amazon,Associate Data Scientist,125500,2020-06-10,2020-10-01,CERTIFIED,SEATTLE,WA
14117,contextlogic inc dba wish,Data Scientist,190000,2020-06-10,2020-06-24,CERTIFIED,SAN FRANCISCO,CA
14118,renaissance learning inc,Data Scientist,80800,2020-06-10,2020-09-02,CERTIFIED,MADISON,WI
14119,marketing associates llc dba onemagnify,Data Scientist,80000,2020-06-11,2020-10-01,CERTIFIED,BEVERLY HILLS,MI
14120,peritushub llc,Data Scientist,95306,2020-06-11,2020-10-01,CERTIFIED,LAKE FOREST,IL
14121,contextlogic inc dba wish,Senior Data Scientist,149500,2020-06-11,2020-12-11,CERTIFIED,SAN FRANCISCO,CA
14122,graphika,Junior Data Scientist,56860,2020-06-11,2020-07-13,CERTIFIED,MADISON,WI
14123,citizens financial group inc,Data Scientist,85342,2020-06-11,2020-10-01,CERTIFIED,COLUMBUS,OH
14124,akamai technologies inc,Senior Data Scientist,105000,2020-06-11,2020-11-07,CERTIFIED,CAMBRIDGE,MA
14125,ckm analytix inc,Data Scientist,75000,2020-06-11,2020-10-01,CERTIFIED,NEW YORK,NY
14126,innova solutions inc,Data Scientist,108784,2020-06-11,2020-10-01,CERTIFIED,SUNNYVALE,CA
14127,zirmed inc,Data Scientist,90000,2020-06-11,2020-10-01,CERTIFIED,CHICAGO,IL
14128,ford motor company,Data Scientist,100714,2020-06-11,2020-06-11,CERTIFIED,NOVI,MI
14129,beshton software inc,Data Scientist,90000,2020-06-11,2020-10-01,CERTIFIED,SANTA CLARA,CA
14130,pyramid consulting inc,Data Scientist,73798,2020-06-11,2020-10-01,CERTIFIED,ALPHARETTA,GA
14131,innova solutions inc,Data Scientist,108784,2020-06-11,2020-10-01,CERTIFIED,SUNNYVALE,CA
14132,apple inc,Data Scientist,118000,2020-06-11,2020-06-22,WITHDRAWN,AUSTIN,TX
14133,marketing associates llc dba onemagnify,Data Scientist,80000,2020-06-11,2020-10-01,CERTIFIED,DEARBORN,MI
14134,cable news network inc,Data Scientist,80000,2020-06-11,2020-10-01,CERTIFIED,ATLANTA,GA
14135,auris health inc,Data Scientist,79500,2020-06-11,2020-06-18,CERTIFIED,REDWOOD CITY,CA
14136,emc consulting group inc,Senior Data Scientist,94307,2020-06-11,2020-06-11,CERTIFIED,MCKINNEY,TX
14137,monsanto company,Associate Data Scientist,101800,2020-06-11,2020-06-12,CERTIFIED,CHESTERFIELD,MO
14138,electronic arts inc,Data Scientist,160000,2020-06-12,2020-06-26,CERTIFIED,SEATTLE,WA
14139,hinduja global solutions inc,Associate Data Scientist,74000,2020-06-12,2020-10-01,CERTIFIED,AUSTIN,TX
14140,mroads llc,Data Scientist,108326,2020-06-12,2020-10-01,CERTIFIED,PLANO,TX
14141,hinduja global solutions,Associate Data Scientist,78000,2020-06-12,2020-10-01,CERTIFIED,CHICAGO,IL
14142,amazon,Data Scientist,131200,2020-06-12,2020-06-16,CERTIFIED,SEATTLE,WA
14143,ut southwestern medical center,Data Scientist,73692,2020-06-12,2020-07-08,CERTIFIED,DALLAS,TX
14144,amazon,Associate Data Scientist,115000,2020-06-12,2020-06-22,CERTIFIED,BELLEVUE,WA
14145,mroads llc,Data Scientist,108326,2020-06-12,2020-10-01,CERTIFIED,PLANO,TX
14146,hinduja global solutions inc,Data Scientist,82000,2020-06-12,2020-10-01,CERTIFIED,AUSTIN,TX
14147,inmoment inc,Data Scientist,90400,2020-06-12,2020-09-06,CERTIFIED,SOUTH JORDAN,UT
14148,mountain it solutions llc,Data Scientist,108326,2020-06-12,2020-10-01,CERTIFIED,MCKINNEY,TX
14149,hinduja global solutions inc,Senior Data Scientist,89000,2020-06-12,2020-10-01,CERTIFIED,AUSTIN,TX
14150,facebook inc,Data Scientist,151317,2020-06-12,2020-12-05,CERTIFIED,MENLO PARK,CA
14151,full funnel llc,Data Scientist,80000,2020-06-12,2020-10-01,CERTIFIED,BOSTON,MA
14152,amazon,Data Scientist,160000,2020-06-12,2020-06-15,CERTIFIED,SEATTLE,WA
14153,amazon,Data Scientist,155000,2020-06-12,2020-06-17,CERTIFIED,SEATTLE,WA
14154,hinduja global solutions inc,Associate Data Scientist,76000,2020-06-12,2020-10-01,CERTIFIED,AUSTIN,TX
14155,netsec professionals corporation,Data Scientist,95000,2020-06-12,2020-10-01,CERTIFIED,IRVING,TX
14156,uber technologies inc,Senior Data Scientist,174900,2020-06-12,2020-11-13,CERTIFIED,SAN FRANCISCO,CA
14157,mroads llc,Data Scientist,85883,2020-06-12,2020-10-01,CERTIFIED,PLANO,TX
14158,hinduja global solutions inc,Associate Data Scientist,82000,2020-06-12,2020-10-01,CERTIFIED,AUSTIN,TX
14159,citizens financial group inc,Data Scientist,85342,2020-06-12,2020-10-30,CERTIFIED,COLUMBUS,OH
14160,citizens financial group inc,Data Scientist,85342,2020-06-12,2020-10-01,CERTIFIED,COLUMBUS,OH
14161,roblox corporation,Senior Data Scientist,236250,2020-06-13,2020-07-06,CERTIFIED,SAN MATEO,CA
14162,athina inc,Data Scientist,100000,2020-06-13,2020-10-01,WITHDRAWN,FAIRFAX,VA
14163,the charlotte mecklenburg hospital authority,Senior Data Scientist,99965,2020-06-15,2020-11-15,CERTIFIED,CHARLOTTE,NC
14164,google,Data Scientist,142000,2020-06-15,2020-06-24,CERTIFIED,MOUNTAIN VIEW,CA
14165,aponia llc,Data Scientist,54850,2020-06-15,2020-10-01,CERTIFIED,NEW YORK,NY
14166,streamvector inc,Data Scientist,105000,2020-06-15,2020-10-01,CERTIFIED,SANTA CLARA,CA
14167,apple inc,Data Scientist,118000,2020-06-15,2020-06-22,WITHDRAWN,AUSTIN,TX
14168,technology hub inc,Senior Data Scientist,87000,2020-06-15,2020-06-15,CERTIFIED,PLANO,TX
14169,aetna resources llc,Senior Data Scientist,130000,2020-06-15,2020-06-22,CERTIFIED,NEW YORK,NY
14170,athina inc,Data Scientist,110000,2020-06-15,2020-10-01,CERTIFIED,FAIRFAX,VA
14171,apple inc,Data Scientist,175000,2020-06-16,2020-06-29,CERTIFIED,CULVER CITY,CA
14172,chs inc,Data Scientist,81536,2020-06-16,2020-06-19,CERTIFIED,INVER GROVE HEIGHTS,MN
14173,syncro technology corp,Data Scientist,74901,2020-06-16,2020-10-01,CERTIFIED,LANGHORNE,PA
14174,copper mobile inc,Data Scientist,81806,2020-06-16,2020-10-01,CERTIFIED,DALLAS,TX
14175,amazon,Data Scientist,180000,2020-06-16,2020-06-17,CERTIFIED,NEW YORK,NY
14176,allstate insurance company,Data Scientist,89898,2020-06-16,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
14177,incedo inc,Data Scientist,87630,2020-06-16,2020-10-01,WITHDRAWN,SPRING VALLEY,NY
14178,amazon,Data Scientist,171751,2020-06-16,2020-06-16,CERTIFIED,NEW YORK,NY
14179,high 5 games llc,Data Scientist,90335,2020-06-16,2020-10-01,CERTIFIED,NEW YORK,NY
14180,the internet truckstop llc,Data Scientist,100000,2020-06-16,2020-10-01,CERTIFIED,FOX RIVER GROVE,IL
14181,stacklogy inc,Data Scientist,80000,2020-06-16,2020-10-01,CERTIFIED,ATLANTA,GA
14182,outrigger media inc(dba openslate),Data Scientist,80000,2020-06-16,2020-10-01,CERTIFIED,NEW YORK,NY
14183,ericsson inc,Data Scientist,101093,2020-06-16,2020-06-22,CERTIFIED,SANTA CLARA,CA
14184,tiger analytics llc,Data Scientist,95000,2020-06-16,2020-10-01,CERTIFIED,PLANO,TX
14185,apple inc,Data Scientist,118000,2020-06-16,2020-06-22,CERTIFIED,AUSTIN,TX
14186,techfield llc,Data Scientist,97760,2020-06-16,2020-07-31,WITHDRAWN,PHOENIZ,AZ
14187,techfield llc,Data Scientist,85050,2020-06-16,2020-07-31,CERTIFIED,PHOENIX,AZ
14188,techfield llc,Data Scientist,85000,2020-06-16,2020-10-01,CERTIFIED,ATLANTA,GA
14189,iris software inc,Data Scientist,192000,2020-06-16,2020-06-29,CERTIFIED,NEW YORK,NY
14190,netflix inc,Senior Data Scientist,600000,2020-06-17,2020-12-10,CERTIFIED,LOS GATOS,CA
14191,maplebear inc,Senior Data Scientist,180000,2020-06-17,2020-07-06,CERTIFIED,SAN FRANCISCO,CA
14192,liveline technologies inc,Data Scientist,95303,2020-06-17,2020-06-29,CERTIFIED,LIVONIA,MI
14193,hinduja global solutions inc,Associate Data Scientist,76000,2020-06-17,2020-10-01,CERTIFIED,AUSTIN,TX
14194,tiger analytics llc,Data Scientist,95000,2020-06-17,2020-10-01,CERTIFIED,PLANO,TX
14195,whitegate digital marketing and analytics llc,Data Scientist,65395,2020-06-17,2020-10-01,CERTIFIED,COLUMBIA,MD
14196,hinduja global solutions inc,Associate Data Scientist,82000,2020-06-17,2020-10-01,CERTIFIED,AUSTIN,TX
14197,cognomotiv inc,Data Scientist,70880,2020-06-17,2020-06-25,CERTIFIED - WITHDRAWN,MENLO PARK,CA
14198,tiger analytics llc,Data Scientist,105000,2020-06-17,2020-10-01,CERTIFIED,PLANO,TX
14199,wealthengine inc,Data Scientist,75712,2020-06-17,2020-10-01,CERTIFIED,BETHESDA,MD
14200,tiger analytics llc,Senior Data Scientist,112000,2020-06-17,2020-10-01,CERTIFIED,PLANO,TX
14201,thumbtack inc,Data Scientist,139235,2020-06-17,2020-07-27,CERTIFIED,SAN FRANCISCO,CA
14202,populus group llc,Data Scientist,72020,2020-06-17,2020-07-06,CERTIFIED,PHILADELPHIA,PA
14203,amazon,Associate Data Scientist,108800,2020-06-17,2020-12-10,CERTIFIED,SEATTLE,WA
14204,mission health labs inc,Data Scientist,130000,2020-06-17,2020-09-23,CERTIFIED,SAN FRANCISCO,CA
14205,hinduja global solutions inc,Data Scientist,82000,2020-06-17,2020-10-01,CERTIFIED,CHICAGO,IL
14206,aicure llc,Data Scientist,137426,2020-06-17,2020-10-01,CERTIFIED,JERSEY CITY,NJ
14207,maruthi technologies llc,Data Scientist,93870,2020-06-17,2020-10-01,CERTIFIED,DALLAS,TX
14208,incedo inc,Data Scientist,87630,2020-06-17,2020-10-01,CERTIFIED,SPRING VALLEY,NY
14209,hinduja global solutions inc,Associate Data Scientist,74000,2020-06-17,2020-10-01,CERTIFIED,AUSTIN,TX
14210,whitegate digital marketing and analytics llc,Data Scientist,81000,2020-06-17,2020-10-01,CERTIFIED,COLUMBIA,MD
14211,centaurus technology partners llc,Lead Data Scientist,145000,2020-06-17,2020-10-01,CERTIFIED,SUNNYVALE,CA
14212,apple inc,Data Scientist,77106,2020-06-18,2020-12-04,CERTIFIED,AUSTIN,TX
14213,lawrence berkeley laboratory,Data Scientist,99008,2020-06-18,2020-08-03,CERTIFIED,BERKELEY,CA
14214,asset class technologies llc,Data Scientist,65499,2020-06-18,2020-10-01,CERTIFIED,PISCATAWAY,NJ
14215,ericsson inc,Data Scientist,141586,2020-06-18,2020-06-29,CERTIFIED,SANTA CLARA,CA
14216,lg electronics usa inc,Senior Data Scientist,87630,2020-06-18,2020-10-01,CERTIFIED,ENGLEWOOD CLIFFS,NJ
14217,sap labs llc,Data Scientist,135000,2020-06-18,2020-09-10,CERTIFIED,PALO ALTO,CA
14218,innovative software services inc,Data Scientist,102550,2020-06-18,2020-10-01,CERTIFIED,"SAN DIEGO,",CA
14219,advanity technologies llc,Data Scientist,84781,2020-06-18,2020-06-29,CERTIFIED,PITTSBURGH,PA
14220,technipros llc,Data Scientist,79498,2020-06-18,2020-10-01,CERTIFIED,OLDSMAR,FL
14221,asana inc,Data Scientist,176000,2020-06-18,2020-07-13,CERTIFIED,SAN FRANCISCO,CA
14222,bill me later inc,Data Scientist,148000,2020-06-18,2020-06-29,CERTIFIED,SAN JOSE,CA
14223,google,Data Scientist,142000,2020-06-18,2020-06-25,CERTIFIED,MOUNTAIN VIEW,CA
14224,amadeus north america inc,Senior Data Scientist,115000,2020-06-19,2020-10-01,CERTIFIED,GAINESVILLE,FL
14225,dyads consulting llc,Data Scientist,90000,2020-06-19,2020-10-01,CERTIFIED,PORTLAND,OR
14226,maplebear inc,Senior Data Scientist,180000,2020-06-19,2020-07-06,CERTIFIED,SAN FRANCISCO,CA
14227,trigyn technologies inc,Data Scientist,90000,2020-06-19,2020-10-01,CERTIFIED,NEW YORK,NY
14228,jpmorgan chase & co,Data Scientist,100000,2020-06-19,2020-06-29,CERTIFIED,PLANO,TX
14229,synmeta llc,Data Scientist,89918,2020-06-19,2020-10-01,CERTIFIED,UNIONDALE,NY
14230,linkedin corporation,Senior Data Scientist,168002,2020-06-19,2020-06-22,CERTIFIED,SUNNYVALE,CA
14231,software technology inc,Data Scientist,95306,2020-06-19,2020-10-01,CERTIFIED,WAUKEGAN,IL
14232,cyberinc corporation,Data Scientist,71344,2020-06-19,2020-07-01,CERTIFIED,SAN RAMON,CA
14233,infoshare systems inc,Data Scientist,61000,2020-06-19,2020-10-01,CERTIFIED,INDIANAPOLIS,IN
14234,o2 technologies inc,Data Scientist,88000,2020-06-19,2020-10-01,CERTIFIED,PHILADELPHIA,PA
14235,skillful technologies inc,Data Scientist,87000,2020-06-19,2020-10-01,CERTIFIED,HARTFORD,CT
14236,firefly pros inc,Data Scientist,60000,2020-06-19,2020-10-01,CERTIFIED,EDISON,NJ
14237,firefly pros inc,Data Scientist,60000,2020-06-19,2020-10-01,CERTIFIED,EDISON,NJ
14238,firefly pros inc,Data Scientist,60000,2020-06-19,2020-10-01,CERTIFIED,EDISON,NJ
14239,facebook inc,Data Scientist,154444,2020-06-19,2020-10-25,CERTIFIED,MENLO PARK,CA
14240,amazon,Associate Data Scientist,125000,2020-06-19,2020-06-29,CERTIFIED,AUSTIN,TX
14241,innova solutions inc,Data Scientist,108784,2020-06-19,2020-10-01,CERTIFIED,SUNNYVALE,CA
14242,innova solutions inc,Data Scientist,108784,2020-06-19,2020-10-01,CERTIFIED,SUNNYVALE,CA
14243,infogain corporation,Data Scientist,125931,2020-06-20,2020-10-01,CERTIFIED,LOS GATOS,CA
14244,achieva it inc,Data Scientist,88858,2020-06-20,2020-10-01,CERTIFIED,DENVER,CO
14245,citizens financial group inc,Data Scientist,85342,2020-06-20,2020-10-01,CERTIFIED,COLUMBUS,OH
14246,synmeta llc,Data Scientist,89918,2020-06-22,2020-10-01,CERTIFIED - WITHDRAWN,UNIONDALE,NY
14247,ingenio llc,Senior Data Scientist,118581,2020-06-22,2020-06-29,CERTIFIED,SAN FRANCISCO,CA
14248,dextro software systems inc,Data Scientist,72000,2020-06-22,2020-10-01,CERTIFIED,CHARLOTTE,NC
14249,chags health information technology llc,Data Scientist,81474,2020-06-22,2020-07-01,CERTIFIED,COLUMBIA,MD
14250,dextro software systems inc,Data Scientist,72000,2020-06-22,2020-10-01,CERTIFIED,CHARLOTTE,NC
14251,aroha technologies inc,Data Scientist,92000,2020-06-22,2020-10-01,CERTIFIED,REDMOND,WA
14252,synmeta llc,Data Scientist,89918,2020-06-22,2020-10-01,CERTIFIED,UNIONDALE,NY
14253,apple inc,Data Scientist,190000,2020-06-23,2020-07-06,CERTIFIED,CUPERTINO,CA
14254,hotwire inc,Data Scientist,122824,2020-06-23,2020-10-20,CERTIFIED,SEATTLE,WA
14255,pactera technologies inc,Data Scientist,72696,2020-06-23,2020-07-01,CERTIFIED,BELLEVUE,WA
14256,hotwire inc,Data Scientist,122824,2020-06-23,2020-10-20,CERTIFIED - WITHDRAWN,SEATTLE,WA
14257,apple inc,Data Scientist,190000,2020-06-23,2020-07-06,WITHDRAWN,CUPERTINO,CA
14258,aisera inc,Data Scientist,120000,2020-06-23,2020-06-30,CERTIFIED,PALO ALTO,CA
14259,amazon,Associate Data Scientist,120000,2020-06-23,2020-06-29,CERTIFIED,SEATTLE,WA
14260,revenuecat inc,Senior Data Scientist,177000,2020-06-23,2020-07-13,CERTIFIED,SAN FRANCISCO,CA
14261,liveperson inc,Data Scientist,140000,2020-06-23,2020-07-06,CERTIFIED,SEATTLE,WA
14262,ericsson inc,Data Scientist,101093,2020-06-23,2020-06-29,CERTIFIED,SANTA CLARA,CA
14263,apple inc,Data Scientist,160200,2020-06-23,2020-06-26,CERTIFIED,CUPERTINO,CA
14264,hitachi vantara llc,Data Scientist,135000,2020-06-23,2020-11-27,CERTIFIED,ENGLEWOOD,CO
