,employer,title,salary,submitDate,startDate,caseStatus,city,state
11316,quest it solutions inc,Data Analyst,76940,2020-05-20,2020-10-01,CERTIFIED,RICHARDSON,TX
11317,capgemini america inc,Data Analyst,76482,2020-05-20,2020-10-01,CERTIFIED,NORWALK,CT
11318,silicon spectra inc,Data Analyst,65832,2020-05-20,2020-10-01,CERTIFIED,AUSTIN,TX
11319,timesquare it inc,Data Analyst,96695,2020-05-20,2020-10-01,CERTIFIED,VIENNA,VA
11320,rei systems inc,Associate Data Analyst,74800,2020-05-20,2020-09-05,CERTIFIED,STERLING,VA
11321,must have info inc,Data Analyst,52395,2020-05-20,2020-10-01,CERTIFIED,NAPLES,FL
11322,the university of texas at el paso,Data Analyst,39707,2020-05-21,2020-09-05,CERTIFIED,EL PASO,TX
11323,funding4doctors llc,Data Analyst,65541,2020-05-21,2020-10-01,CERTIFIED,TRINITY,FL
11324,mroads llc,Data Analyst,79560,2020-05-21,2020-10-01,CERTIFIED,PLANO,TX
11325,anu software consultants inc,Data Analyst,96000,2020-05-21,2020-06-01,CERTIFIED,ANN ARBOR,MI
11326,ameriteam services llc,Data Analyst,71603,2020-05-21,2020-10-01,CERTIFIED,KNOXVILLE,TN
11327,quantum technologies llc,Data Analyst,71344,2020-05-21,2020-10-01,CERTIFIED,FOSTER CITY,CA
11328,california creative solutions inc,Data Analyst,72100,2020-05-21,2020-10-01,CERTIFIED,SEATTLE,WA
11329,critical path institute,Data Analyst,80205,2020-05-21,2020-05-25,CERTIFIED,TUCSON,AZ
11330,honeywell international inc,Senior Data Analyst,135000,2020-05-21,2020-10-03,CERTIFIED,GOLDEN VALLEY,MN
11331,capgemini america inc,Data Analyst,77750,2020-05-21,2020-10-01,CERTIFIED,NEWARK,NJ
11332,pocket gems inc,Data Analyst,101000,2020-05-21,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11333,target enterprise inc,Lead Data Analyst,116586,2020-05-21,2020-05-27,CERTIFIED,MINNEAPOLIS,MN
11334,randstad technologies llc,Data Analyst,67500,2020-05-22,2020-10-01,CERTIFIED,ALHAMBRA,CA
11335,bilkins inc,Data Analyst,76500,2020-05-22,2020-10-01,CERTIFIED,JACKSON,MS
11336,chinese culture and community service center inc,Data Analyst,64760,2020-05-22,2020-10-01,CERTIFIED,GAITHERSBURG,MD
11337,mindtree limited,Lead Data Analyst,94203,2020-05-22,2020-09-08,CERTIFIED,REDMOND,WA
11338,intel corporation,Data Analyst,105830,2020-05-22,2020-10-01,CERTIFIED,HILLSBORO,OR
11339,compusoft integrated solutions inc,Data Analyst,102000,2020-05-22,2020-07-01,CERTIFIED,IRVINE,CA
11340,cambium assessment inc,Data Analyst,77326,2020-05-22,2020-10-01,CERTIFIED,WASHINGTON,DC
11341,bilkins inc,Data Analyst,76500,2020-05-22,2020-10-01,CERTIFIED,JACKSON,MS
11342,stadium enterprises llc,Junior Data Analyst,55000,2020-05-22,2020-10-01,CERTIFIED,NEW YORK,NY
11343,lundquist consulting inc,Data Analyst,77251,2020-05-22,2020-09-06,CERTIFIED,BURLINGAME,CA
11344,bilkins inc,Data Analyst,77500,2020-05-22,2020-10-01,CERTIFIED,MECHANICSBURG,PA
11345,cambium assessment inc,Data Analyst,79015,2020-05-22,2020-10-01,CERTIFIED,WASHINGTON,DC
11346,university of illinois at springfield,Senior Data Analyst,75480,2020-05-23,2020-08-16,CERTIFIED,SPRINGFIELD,IL
11347,federal soft systems inc,Data Analyst,60000,2020-05-24,2020-05-24,CERTIFIED,BENTONVILLE,AR
11348,aks infotech inc,Data Analyst,93891,2020-05-25,2020-10-01,CERTIFIED,LOS ANGELES,CA
11349,idexcel inc,Senior Data Analyst,80000,2020-05-25,2020-10-01,CERTIFIED,GREENSBORO,NC
11350,capital one services llc,Senior Data Analyst,87526,2020-05-26,2020-11-12,CERTIFIED,MCLEAN,VA
11351,corporate employment resources inc,Senior Data Analyst,95000,2020-05-26,2020-10-01,CERTIFIED,CHARLOTTE,NC
11352,dr/decision resources llc,Data Analyst,70000,2020-05-26,2020-10-01,CERTIFIED,NEW YORK,NY
11353,workmen's auto insurance company,Data Analyst,65525,2020-05-26,2020-10-01,CERTIFIED,FULLERTON,CA
11354,capital one services llc,Principal Data Analyst,79373,2020-05-26,2020-11-05,CERTIFIED,CHICAGO,IL
11355,network medical management inc,Associate Data Analyst,58240,2020-05-26,2020-10-01,CERTIFIED,ALHAMBRA,CA
11356,mv transportation inc,Data Analyst,79560,2020-05-26,2020-09-07,CERTIFIED,DALLAS,TX
11357,gsl tech inc,Data Analyst,55660,2020-05-26,2020-10-01,CERTIFIED,EL MONTE,CA
11358,surveymonkey inc,Senior Data Analyst,119697,2020-05-26,2020-09-07,CERTIFIED,SAN MATEO,CA
11359,etouch systems corporation,Data Analyst,135000,2020-05-26,2020-06-02,CERTIFIED,FREMONT,CA
11360,gecko robotics inc,Data Analyst,61672,2020-05-26,2020-10-01,CERTIFIED,PITTSBURGH,PA
11361,veracity software inc,Data Analyst,75000,2020-05-26,2020-10-01,CERTIFIED,BELLEVUE,WA
11362,atos syntel inc,Data Analyst,80850,2020-05-26,2020-10-01,CERTIFIED,BOSTON,MA
11363,dotcom team llc,Data Analyst,60000,2020-05-27,2020-10-01,CERTIFIED,SPRING,TX
11364,hexacorp llc,Data Analyst,64900,2020-05-27,2020-10-01,CERTIFIED,CUMMING,GA
11365,sonos inc,Data Analyst,135000,2020-05-27,2020-09-19,WITHDRAWN,SANTA BARBARA,CA
11366,capitis solutions inc,Data Analyst,65000,2020-05-27,2020-10-01,CERTIFIED,PLANO,TX
11367,pactera technologies inc,Data Analyst,60320,2020-05-27,2020-10-01,CERTIFIED,REDMOND,WA
11368,pactera technologies inc,Data Analyst,55744,2020-05-27,2020-10-01,CERTIFIED,REDMOND,WA
11369,iquest solutions corp,Data Analyst,64355,2020-05-27,2020-10-01,CERTIFIED,PLANO,TX
11370,delaware north companies inc,Data Analyst,61506,2020-05-27,2020-09-01,CERTIFIED,BUFFALO,NY
11371,hexacorp llc,Data Analyst,73900,2020-05-27,2020-10-01,CERTIFIED,RICHMOND,VA
11372,dotcom team llc,Data Analyst,40000,2020-05-27,2020-10-01,CERTIFIED,SPRING,TX
11373,wal-mart associates inc,Staff Data Analyst,89760,2020-05-27,2020-11-14,CERTIFIED,BENTONVILLE,AR
11374,sonos inc,Data Analyst,92518,2020-05-27,2020-06-08,CERTIFIED,SANTA BARBARA,CA
11375,prospect 33 llc,Data Analyst,60000,2020-05-27,2020-10-01,CERTIFIED,NEW YORK,NY
11376,iquest solutions corp,Data Analyst,71635,2020-05-27,2020-10-01,CERTIFIED,ROLLING MEADOWS,IL
11377,ice data services inc,Senior Data Analyst,72000,2020-05-28,2020-07-01,CERTIFIED,NEW YORK,NY
11378,capgemini america inc,Senior Data Analyst,96470,2020-05-28,2020-10-01,CERTIFIED,IRVING,TX
11379,ice data services inc,Senior Data Analyst,72000,2020-05-28,2020-07-01,CERTIFIED,NEW YORK,NY
11380,array analytics,Data Analyst,60980,2020-05-28,2020-10-01,CERTIFIED,WASHINGTON,DC
11381,capgemini america inc,Data Analyst,79560,2020-05-28,2020-10-01,CERTIFIED,IRVING,TX
11382,capgemini america inc,Data Analyst,73798,2020-05-28,2020-06-01,CERTIFIED,ATLANTA,GA
11383,novalink solutions llc,Data Analyst,77000,2020-05-28,2020-10-01,CERTIFIED,CEDAR RAPIDS,IA
11384,capital one services llc,Principal Data Analyst,87526,2020-05-28,2020-06-01,CERTIFIED,MCLEAN,VA
11385,directbuy home improvement inc,Data Analyst,58552,2020-05-28,2020-10-01,CERTIFIED,MERRILLVILLE,IN
11386,cushman & wakefield us inc,Data Analyst,95000,2020-05-28,2020-10-01,CERTIFIED,SUNNYVALE,CA
11387,convr inc,Data Analyst,82000,2020-05-28,2020-10-01,CERTIFIED,SCHAUMBURG,IL
11388,deliverr inc,Data Analyst,110000,2020-05-28,2020-06-03,CERTIFIED,SAN FRANCISCO,CA
11389,vsquare infotech inc,Data Analyst,95000,2020-05-28,2020-09-07,CERTIFIED,REDMOND,WA
11390,deliverr inc,Data Analyst,110000,2020-05-28,2020-06-03,CERTIFIED,SAN FRANCISCO,CA
11391,microsoft corporation,Data Analyst,123000,2020-05-28,2020-06-03,CERTIFIED,REDMOND,WA
11392,directbuy home improvement inc,Data Analyst,70000,2020-05-28,2020-10-01,CERTIFIED,MERRILLVILLE,IN
11393,capitis solutions inc,Data Analyst,79600,2020-05-28,2020-10-01,CERTIFIED,PLANO,TX
11394,mast technology services inc,Data Analyst,91250,2020-05-28,2020-11-06,CERTIFIED,COLUMBUS,OH
11395,c-vision inc,Data Analyst,72238,2020-05-29,2020-10-01,CERTIFIED,DETROIT,MI
11396,affect marketing llc,Data Analyst,72280,2020-05-29,2020-10-01,CERTIFIED,SANTA CLARA,CA
11397,ekodus inc,Data Analyst,77750,2020-05-29,2020-10-01,CERTIFIED,CRANBURY,NJ
11398,neumeric technologies corporation,Data Analyst,80000,2020-05-29,2020-10-01,CERTIFIED,NOVI,MI
11399,twist bioscience corporation,Data Analyst,98280,2020-05-29,2020-10-01,CERTIFIED,SOUTH SAN FRANCISCO,CA
11400,iquest solutions corp,Data Analyst,79560,2020-05-29,2020-10-01,CERTIFIED,PLANO,TX
11401,capgemini america inc,Senior Data Analyst,96470,2020-05-29,2020-10-01,CERTIFIED,IRVING,TX
11402,digital mobile innovations llc,Data Analyst,75000,2020-05-29,2020-10-01,CERTIFIED,CINCINNATI,OH
11403,digital intelligence systems llc,Data Analyst,93360,2020-05-29,2020-10-01,CERTIFIED,VIENNA,VA
11404,digital mobile innovations llc,Data Analyst,75000,2020-05-29,2020-10-01,CERTIFIED,CINCINNATI,OH
11405,funding4doctors llc,Data Analyst,65541,2020-05-29,2020-10-01,CERTIFIED,TRINITY,FL
11406,leantaas inc,Data Analyst,80100,2020-05-29,2020-10-01,CERTIFIED,SANTA CLARA,CA
11407,stefanini inc,Data Analyst,65000,2020-05-29,2020-10-01,CERTIFIED,SOUTHFIELD,MI
11408,sligo software solutions inc,Data Analyst,86029,2020-05-29,2020-10-01,CERTIFIED,ALBANY,NY
11409,california creative solutions inc,Data Analyst,73040,2020-06-01,2020-06-15,CERTIFIED,ROUND ROCK,TX
11410,intellyk inc,Data Analyst,77750,2020-06-01,2020-10-01,CERTIFIED,PISCATAWAY,NJ
11411,intellyk inc,Data Analyst,73798,2020-06-01,2020-10-01,CERTIFIED,CUMMING,GA
11412,wm rice university,Data Analyst,65000,2020-06-01,2020-07-01,CERTIFIED,HOUSTON,TX
11413,leantaas inc,Data Analyst,72500,2020-06-01,2020-10-01,CERTIFIED,SANTA CLARA,CA
11414,point72 lp,Data Analyst,92851,2020-06-01,2020-06-22,CERTIFIED,NEW YORK,NY
11415,wm rice university,Data Analyst,65000,2020-06-01,2020-07-01,CERTIFIED,HOUSTON,TX
11416,lead it corporation,Data Analyst,83346,2020-06-01,2020-09-19,CERTIFIED,SAINT LOUIS,MO
11417,digital intelligence systems llc,Data Analyst,93360,2020-06-01,2020-10-01,CERTIFIED,TYSONS,VA
11418,happy control inc,Data Analyst,41540,2020-06-01,2020-10-01,CERTIFIED,KETTERING,OH
11419,capgemini america inc,Data Analyst,79560,2020-06-01,2020-10-01,CERTIFIED,PLANO,TX
11420,microsoft corporation,Data Analyst,123000,2020-06-01,2020-06-08,CERTIFIED,REDMOND,WA
11421,leantaas inc,Data Analyst,72500,2020-06-01,2020-10-01,CERTIFIED,SANTA CLARA,CA
11422,navhealth incorporated,Data Analyst,90000,2020-06-01,2020-10-01,CERTIFIED,ARLINGTON,VA
11423,capital one services llc,Senior Data Analyst,75171,2020-06-02,2020-10-01,CERTIFIED,RICHMOND,VA
11424,rental beast inc,Data Analyst,65000,2020-06-02,2020-10-01,CERTIFIED,CHARLOTTE,NC
11425,crystal dynamics inc,Data Analyst,125000,2020-06-02,2020-07-20,CERTIFIED,AUSTIN,TX
11426,rane precision die casting inc,Junior Data Analyst,45449,2020-06-02,2020-10-01,CERTIFIED,RUSSELLVILLE,KY
11427,bloomberg lp,Data Analyst,61880,2020-06-02,2020-08-20,CERTIFIED,PRINCETON,NJ
11428,teksystems inc,Data Analyst,84000,2020-06-02,2020-10-01,CERTIFIED,DEARBORN,MI
11429,admissian llc,Data Analyst,72620,2020-06-02,2020-10-01,CERTIFIED,COLUMBUS,OH
11430,crystal equation corporation,Data Analyst,90000,2020-06-02,2020-10-01,CERTIFIED,NEW YORK,NY
11431,dpr construction a general partnership,Data Analyst,78354,2020-06-02,2020-10-01,CERTIFIED,RESTON,VA
11432,zoombee llc,Data Analyst,57860,2020-06-03,2020-10-01,CERTIFIED,LOS ANGELES,CA
11433,dun & bradstreet inc,Data Analyst,66240,2020-06-03,2020-10-01,CERTIFIED,BREINIGSVILLE,PA
11434,fitbit inc,Data Analyst,100000,2020-06-03,2020-10-01,CERTIFIED,SAN FRANCISCO,CA
11435,admissian llc,Data Analyst,72620,2020-06-03,2020-10-01,CERTIFIED,COLUMBUS,OH
11436,randstad technologies llc,Data Analyst,100000,2020-06-03,2020-10-01,CERTIFIED,CHARLOTTE,NC
11437,nthds,Data Analyst,53394,2020-06-03,2020-10-01,CERTIFIED,HOUSTON,TX
11438,infotree global solutions corp,Associate Data Analyst,76440,2020-06-03,2020-10-01,CERTIFIED,VAN BUREN CHARTER TOWNSHIP,MI
11439,global data mart inc,Data Analyst,70533,2020-06-04,2020-10-01,CERTIFIED,LAFAYETTE,IN
11440,nike inc,Data Analyst,90000,2020-06-04,2020-10-01,CERTIFIED,BEAVERTON,OR
11441,servicenow inc,Senior Data Analyst,78374,2020-06-04,2020-06-15,CERTIFIED,SAN DIEGO,CA
11442,htown technologies inc,Data Analyst,91104,2020-06-04,2020-10-01,CERTIFIED,HOUSTON,TX
11443,etiventure inc,Data Analyst,116147,2020-06-04,2020-10-01,CERTIFIED,AUSTIN,TX
11444,cssi inc,Data Analyst,74500,2020-06-04,2020-10-01,CERTIFIED,GERMANTOWN,MD
11445,the knot worldwide inc,Data Analyst,85000,2020-06-04,2020-10-01,CERTIFIED,NEW YORK,NY
11446,m/a/r/c inc,Data Analyst,79560,2020-06-04,2020-07-09,CERTIFIED,IRVING,TX
11447,senturion forecasting llc,Data Analyst,75000,2020-06-05,2020-10-01,CERTIFIED,ARCADIA,CA
11448,kmm technologies inc,Data Analyst,81000,2020-06-05,2020-10-01,CERTIFIED,ROCKVILLE,MD
11449,sci it solutions pvt ltd,Data Analyst,79310,2020-06-05,2020-10-01,CERTIFIED,WINCHESTER,VA
11450,lhh shared services llc,Data Analyst,60000,2020-06-05,2020-10-01,DENIED,DALLAS,TX
11451,ib systems inc,Data Analyst,82200,2020-06-05,2020-06-08,CERTIFIED,TEMPE,AZ
11452,digital intelligence systems llc,Data Analyst,90000,2020-06-05,2020-10-01,CERTIFIED - WITHDRAWN,RICHMOND,VA
11453,ibm india private limited,Data Analyst,115231,2020-06-05,2020-06-12,CERTIFIED,SOUTH SAN FRANCISCO,CA
11454,capital one services llc,Senior Data Analyst,75171,2020-06-05,2020-11-09,CERTIFIED,RICHMOND,VA
11455,meritek inc,Data Analyst,70940,2020-06-05,2020-10-01,CERTIFIED,CAMBRIDGE,MA
11456,i brain solutions llc,Data Analyst,74760,2020-06-05,2020-06-12,CERTIFIED,ENGLEWOOD CLIFFS,NJ
11457,data application lab,Data Analyst,60174,2020-06-05,2020-10-01,CERTIFIED,MONTEREY PARK,CA
11458,bell info solutions llc,Senior Data Analyst,86778,2020-06-05,2020-09-10,CERTIFIED,GLEN ALLEN,VA
11459,capgemini america inc,Data Analyst,77750,2020-06-06,2020-10-01,CERTIFIED,BRIDGEWATER,NJ
11460,mroads llc,Data Analyst,62691,2020-06-06,2020-10-01,CERTIFIED,PLANO,TX
11461,mroads llc,Data Analyst,62670,2020-06-06,2020-10-01,CERTIFIED,PLANO,TX
11462,capgemini america inc,Senior Data Analyst,100651,2020-06-06,2020-10-01,CERTIFIED,BRIDGEWATER,NJ
11463,sapphire software solutions inc,Data Analyst,90000,2020-06-07,2020-10-01,CERTIFIED,BLOOMINGTON,IL
11464,creative information technology inc,Data Analyst,65000,2020-06-08,2020-10-01,WITHDRAWN,BATON ROUGE,LA
11465,creative information technology inc,Data Analyst,65000,2020-06-08,2020-10-01,WITHDRAWN,BATON ROUGE,LA
11466,mindgruve holdings inc,Data Analyst,65000,2020-06-08,2020-10-01,DENIED,SAN DIEGO,CA
11467,nike inc,Data Analyst,103005,2020-06-08,2020-10-01,CERTIFIED,BEAVERTON,OR
11468,pixel labs llc,Senior Data Analyst,110000,2020-06-08,2020-06-15,CERTIFIED,IRVINE,CA
11469,digital intelligence systems llc,Data Analyst,90000,2020-06-08,2020-10-01,CERTIFIED,RICHMOND,VA
11470,digital intelligence systems llc,Data Analyst,73480,2020-06-08,2020-10-01,CERTIFIED,HENRICO,VA
11471,randstad technologies llc,Data Analyst,80000,2020-06-08,2020-10-01,CERTIFIED,CHARLOTTE,NC
11472,compunnel software group inc,Data Analyst,75500,2020-06-08,2020-10-01,CERTIFIED,PHILADELPHIA,PA
11473,ven soft llc,Data Analyst,96595,2020-06-08,2020-09-23,CERTIFIED,NEW YORK,NY
11474,capgemini america inc,Data Analyst,73798,2020-06-09,2020-06-09,CERTIFIED,ATLANTA,GA
11475,wintrust investments llc,Data Analyst,90000,2020-06-09,2020-06-22,DENIED,CHICAGO,IL
11476,etiventure inc,Data Analyst,116147,2020-06-09,2020-10-01,CERTIFIED,AUSTIN,TX
11477,broadgate inc,Data Analyst,63440,2020-06-09,2020-06-29,CERTIFIED,DETROIT,MI
11478,apton inc,Data Analyst,80018,2020-06-09,2020-10-01,CERTIFIED,DALLAS,TX
11479,tekcel consulting inc,Senior Data Analyst,79600,2020-06-09,2020-10-01,CERTIFIED,IRVING,TX
11480,flipt llc,Senior Data Analyst,115000,2020-06-09,2020-06-22,CERTIFIED,WEST HARTFORD,CT
11481,capgemini america inc,Data Analyst,74984,2020-06-09,2020-06-15,CERTIFIED,BELLEVUE,WA
11482,blockchain technologies llc,Data Analyst,48006,2020-06-09,2020-10-01,CERTIFIED,MONETEREY PARK,CA
11483,capital one services llc,Senior Data Analyst,87526,2020-06-09,2020-06-22,CERTIFIED,VIENNA,VA
11484,tagxlabs inc,Data Analyst,88880,2020-06-09,2020-10-01,CERTIFIED,NEW YORK,NY
11485,tech rabbit inc,Data Analyst,75000,2020-06-09,2020-10-01,CERTIFIED,PALO ALTO,CA
11486,lhh shared services llc,Data Analyst,60000,2020-06-09,2020-10-01,CERTIFIED,DALLAS,TX
11487,karyo e-systems inc,Data Analyst,96595,2020-06-09,2020-10-01,CERTIFIED,ASHBURN,VA
11488,praedicat inc,Data Analyst,74395,2020-06-09,2020-06-16,WITHDRAWN,LOS ANGELES,CA
11489,creative information technology inc,Data Analyst,65000,2020-06-09,2020-10-01,CERTIFIED,BATON ROUGE,LA
11490,bayone solutions inc,Data Analyst,90000,2020-06-10,2020-10-01,CERTIFIED,BENTONVILLE,AR
11491,genisys technologies inc,Data Analyst,82000,2020-06-10,2020-10-01,CERTIFIED,PLYMOUTH,MN
11492,digital intelligence systems llc,Data Analyst,90000,2020-06-10,2020-10-01,CERTIFIED,MCLEAN,VA
11493,capgemini america inc,Data Analyst,77438,2020-06-10,2020-10-01,CERTIFIED,ROSEMONT,IL
11494,digital intelligence systems llc,Data Analyst,90000,2020-06-10,2020-10-01,CERTIFIED,WILMINGTON,DE
11495,capgemini america inc,Senior Data Analyst,96325,2020-06-10,2020-06-17,CERTIFIED,PALATINEâ ,IL
11496,digital intelligence systems llc,Data Analyst,93360,2020-06-10,2020-10-01,CERTIFIED,TYSONS,VA
11497,indigo ag inc,Data Analyst,100000,2020-06-10,2020-06-18,WITHDRAWN,BOSTON,MA
11498,populus group llc,Data Analyst,112000,2020-06-10,2020-07-05,CERTIFIED,SAN ANTONIO,TX
11499,alpha net consulting llc,Data Analyst,70400,2020-06-10,2020-10-01,CERTIFIED,SAN JOSE,CA
11500,tiger analytics llc,Data Analyst,102000,2020-06-10,2020-10-01,CERTIFIED,AUSTIN,TX
11501,alpha net consulting llc,Data Analyst,70400,2020-06-10,2020-10-01,CERTIFIED,SAN JOSE,CA
11502,core it solutions inc,Data Analyst,77980,2020-06-10,2020-10-01,CERTIFIED,SANDY SPRINGS,GA
11503,core it solutions inc,Data Analyst,81099,2020-06-10,2020-10-01,CERTIFIED,SANDY SPRINGS,GA
11504,praedicat inc,Data Analyst,75000,2020-06-10,2020-06-22,WITHDRAWN,LOS ANGELES,CA
11505,netobjex inc,Data Analyst,67475,2020-06-10,2020-10-01,CERTIFIED,IRVINE,CA
11506,capgemini america inc,Data Analyst,77750,2020-06-10,2020-10-01,CERTIFIED,BRIDGEWATER,NJ
11507,datasync inc,Data Analyst,64200,2020-06-10,2020-10-01,CERTIFIED,HANOVER,MD
11508,introlligent inc,Senior Data Analyst,95000,2020-06-10,2020-10-01,CERTIFIED,SACRAMENTO,CA
11509,cisco systems inc,Data Analyst,93600,2020-06-10,2020-10-01,CERTIFIED,SAN JOSE,CA
11510,digital intelligence systems llc,Data Analyst,73480,2020-06-10,2020-10-01,CERTIFIED,HENRICO,VA
11511,quotient technology inc,Data Analyst,62000,2020-06-10,2020-10-01,CERTIFIED,CINCINNATI,OH
11512,digital intelligence systems llc,Data Analyst,93360,2020-06-10,2020-10-01,CERTIFIED,VIENNA,VA
11513,flipt llc,Senior Data Analyst,115000,2020-06-10,2020-06-22,CERTIFIED,WEST HARTFORD,CT
11514,clinical micro sensors inc,Data Analyst,63550,2020-06-10,2020-06-22,CERTIFIED,CARLSBAD,CA
11515,motorola solutions inc,Data Analyst,75650,2020-06-10,2020-10-01,CERTIFIED,SCHAUMBURG,IL
11516,mindgruve holdings inc,Data Analyst,65000,2020-06-10,2020-10-01,CERTIFIED,SAN DIEGO,CA
11517,vistados corp,Data Analyst,86000,2020-06-10,2020-10-01,CERTIFIED,SAN ANTONIO,TX
11518,quotient technology inc,Data Analyst,62000,2020-06-10,2020-10-01,CERTIFIED,CINCINNATI,OH
11519,amg technology,Data Analyst,70000,2020-06-10,2020-10-01,CERTIFIED,DETROIT,MI
11520,universal processing llc,Data Analyst,64080,2020-06-11,2020-10-01,CERTIFIED,NEW YORK,NY
11521,marketsource agency network llc,Data Analyst,70699,2020-06-11,2020-10-01,CERTIFIED,WESTERVILLE,OH
11522,digital intelligence systems llc,Data Analyst,73480,2020-06-11,2020-10-01,CERTIFIED,HENRICO,VA
11523,avancer corporation,Senior Data Analyst,97000,2020-06-11,2020-10-01,CERTIFIED,CRANBURY,NJ
11524,indigo ag inc,Data Analyst,100000,2020-06-11,2020-06-18,CERTIFIED,BOSTON,MA
11525,gocool inc,Data Analyst,83699,2020-06-11,2020-10-01,CERTIFIED,EVERETT,WA
11526,exlservicecom llc,Data Analyst,61672,2020-06-11,2020-10-01,CERTIFIED,JERSEY CITY,NJ
11527,praedicat inc,Data Analyst,75000,2020-06-11,2020-06-22,CERTIFIED,LOS ANGELES,CA
11528,lyft inc,Data Analyst,128500,2020-06-11,2020-12-10,CERTIFIED,SAN FRANCISCO,CA
11529,cloud data systems inc,Data Analyst,80018,2020-06-11,2020-10-01,CERTIFIED,PLANO,TX
11530,rantek data solutions llc,Data Analyst,77605,2020-06-11,2020-10-01,DENIED,IRVING,TX
11531,jk technology solutions llc,Data Analyst,94203,2020-06-11,2020-10-01,CERTIFIED,REDMOND,WA
11532,capgemini america inc,Data Analyst,77750,2020-06-11,2020-06-13,CERTIFIED,MAYWOOD,NJ
11533,tiger analytics llc,Data Analyst,102000,2020-06-11,2020-10-01,CERTIFIED,AUSTIN,TX
11534,flipt llc,Senior Data Analyst,115000,2020-06-11,2020-06-22,CERTIFIED,JERSEY CITY,NJ
11535,acnovate corporation,Data Analyst,100200,2020-06-12,2020-10-01,CERTIFIED,SANTA CLARA,CA
11536,ebzns holdings llc,Data Analyst,92560,2020-06-12,2020-10-01,CERTIFIED,MILL VALLEY,CA
11537,atyeti inc,Data Analyst,42848,2020-06-12,2020-10-01,CERTIFIED,IRVING,TX
11538,university of illinois,Data Analyst,74000,2020-06-12,2020-09-01,CERTIFIED,URBANA,IL
11539,capgemini america inc,Data Analyst,77438,2020-06-12,2020-10-01,CERTIFIED,CHICAGO,IL
11540,capgemini america inc,Senior Data Analyst,100651,2020-06-12,2020-10-01,CERTIFIED,NEW YORK,NY
11541,discover products inc,Lead Data Analyst,80000,2020-06-12,2020-06-20,CERTIFIED,WHEELING,IL
11542,discover products inc,Lead Data Analyst,80000,2020-06-12,2020-06-20,CERTIFIED,RIVERWOODS,IL
11543,hinduja global solutions inc,Data Analyst,70000,2020-06-12,2020-10-01,CERTIFIED,CHICAGO,IL
11544,mckinsey & company inc united states,Senior Data Analyst,122300,2020-06-12,2020-10-12,CERTIFIED,SALEM,NH
11545,the knot worldwide inc,Data Analyst,85000,2020-06-12,2020-10-01,CERTIFIED,NEW YORK,NY
11546,hexar it solutions inc,Data Analyst,85000,2020-06-12,2020-10-01,CERTIFIED,JACKSON,MI
11547,servicenow inc,Senior Data Analyst,78374,2020-06-12,2020-06-22,CERTIFIED,SAN DIEGO,CA
11548,capgemini america inc,Data Analyst,72030,2020-06-13,2020-10-01,CERTIFIED,CHARLOTTE,NC
